index,date,appliance,time,consumption,house,Month,Weekday
3413,2012-11-15,Kitchen appliances,Evening,343127.3524400008,04,November,Thursday
3414,2012-11-15,Kitchen appliances,Morning,311097.0667399914,04,November,Thursday
3415,2012-11-15,Kitchen appliances,Night,14922.282720000077,04,November,Thursday
3416,2012-11-15,Lamp,Afternoon,67697.85967999998,04,November,Thursday
3417,2012-11-15,Lamp,Evening,84096.01516000053,04,November,Thursday
3418,2012-11-15,Lamp,Morning,75837.51920000192,04,November,Thursday
3419,2012-11-15,Lamp,Night,55598.55534000016,04,November,Thursday
3420,2012-11-15,Stereo and laptop,Afternoon,241351.14140999748,04,November,Thursday
3421,2012-11-15,Stereo and laptop,Evening,120548.65118999907,04,November,Thursday
3422,2012-11-15,Stereo and laptop,Morning,1512.809599999998,04,November,Thursday
3423,2012-11-15,Stereo and laptop,Night,10721.639280000314,04,November,Thursday
3424,2012-11-15,Tablet,Afternoon,44942.24635000073,04,November,Thursday
3425,2012-11-15,Tablet,Evening,646.3781000000012,04,November,Thursday
3426,2012-11-15,Tablet,Morning,3411.7117200000043,04,November,Thursday
3427,2012-11-15,Tablet,Night,521.560260000001,04,November,Thursday
3428,2012-11-16,Entertainment,Afternoon,961460.2076199863,04,November,Friday
3429,2012-11-16,Entertainment,Evening,1554299.3890600356,04,November,Friday
3430,2012-11-16,Entertainment,Morning,379087.9048399796,04,November,Friday
3431,2012-11-16,Entertainment,Night,841171.7545200326,04,November,Friday
3432,2012-11-16,Freezer,Afternoon,2839821.957560008,04,November,Friday
3433,2012-11-16,Freezer,Evening,2607992.2165000495,04,November,Friday
3434,2012-11-16,Freezer,Morning,4977285.290000068,04,November,Friday
3435,2012-11-16,Freezer,Night,5684223.756700102,04,November,Friday
3436,2012-11-16,Fridge,Afternoon,403108.53452000354,04,November,Friday
3437,2012-11-16,Fridge,Evening,425998.18826000055,04,November,Friday
3438,2012-11-16,Fridge,Morning,568303.6380700015,04,November,Friday
3439,2012-11-16,Fridge,Night,758485.8123500042,04,November,Friday
3440,2012-11-16,Kitchen appliances,Afternoon,329303.8051799932,04,November,Friday
3441,2012-11-16,Kitchen appliances,Evening,322604.253179986,04,November,Friday
3442,2012-11-16,Kitchen appliances,Morning,397817.76290000294,04,November,Friday
3443,2012-11-16,Kitchen appliances,Night,15383.461800000083,04,November,Friday
3444,2012-11-16,Lamp,Afternoon,54515.96949000076,04,November,Friday
3445,2012-11-16,Lamp,Evening,0.0,04,November,Friday
3446,2012-11-16,Lamp,Morning,119402.33232000079,04,November,Friday
3447,2012-11-16,Lamp,Night,10343.304040000228,04,November,Friday
3448,2012-11-16,Stereo and laptop,Afternoon,0.0,04,November,Friday
3449,2012-11-16,Stereo and laptop,Evening,0.0,04,November,Friday
3450,2012-11-16,Stereo and laptop,Morning,0.0,04,November,Friday
3451,2012-11-16,Stereo and laptop,Night,0.0,04,November,Friday
3452,2012-11-16,Tablet,Afternoon,0.0,04,November,Friday
3453,2012-11-16,Tablet,Evening,912.6472000000215,04,November,Friday
3454,2012-11-16,Tablet,Morning,706.5581300000014,04,November,Friday
3455,2012-11-16,Tablet,Night,18530.842829999652,04,November,Friday
3456,2012-11-17,Entertainment,Afternoon,194428.37001998725,04,November,Saturday
3457,2012-11-17,Entertainment,Evening,1544169.99180003,04,November,Saturday
3458,2012-11-17,Entertainment,Morning,871722.4384600031,04,November,Saturday
3459,2012-11-17,Entertainment,Night,947937.4497600143,04,November,Saturday
3460,2012-11-17,Freezer,Afternoon,3575010.896500004,04,November,Saturday
3461,2012-11-17,Freezer,Evening,3049058.7891000127,04,November,Saturday
3462,2012-11-17,Freezer,Morning,4943353.262500006,04,November,Saturday
3463,2012-11-17,Freezer,Night,5753446.742199967,04,November,Saturday
3464,2012-11-17,Fridge,Afternoon,471624.1344700048,04,November,Saturday
3465,2012-11-17,Fridge,Evening,386743.63387000316,04,November,Saturday
3466,2012-11-17,Fridge,Morning,563468.9179200045,04,November,Saturday
3467,2012-11-17,Fridge,Night,787615.6396100041,04,November,Saturday
3468,2012-11-17,Kitchen appliances,Afternoon,9145.576520000046,04,November,Saturday
3469,2012-11-17,Kitchen appliances,Evening,363553.91636,04,November,Saturday
3470,2012-11-17,Kitchen appliances,Morning,315049.5902799967,04,November,Saturday
3471,2012-11-17,Kitchen appliances,Night,15437.59080000008,04,November,Saturday
3472,2012-11-17,Stereo and laptop,Afternoon,0.0,04,November,Saturday
3473,2012-11-17,Stereo and laptop,Evening,0.0,04,November,Saturday
3474,2012-11-17,Stereo and laptop,Morning,155617.50091999976,04,November,Saturday
3475,2012-11-17,Stereo and laptop,Night,0.0,04,November,Saturday
3476,2012-11-17,Tablet,Afternoon,0.0,04,November,Saturday
3477,2012-11-17,Tablet,Evening,0.0,04,November,Saturday
3478,2012-11-17,Tablet,Morning,0.0,04,November,Saturday
3479,2012-11-17,Tablet,Night,8854.120259999898,04,November,Saturday
3480,2012-11-18,Entertainment,Afternoon,191996.51499998703,04,November,Sunday
3481,2012-11-18,Entertainment,Evening,1392211.7656800458,04,November,Sunday
3482,2012-11-18,Entertainment,Morning,357079.72891998145,04,November,Sunday
3483,2012-11-18,Entertainment,Night,884420.3577400189,04,November,Sunday
3484,2012-11-18,Freezer,Afternoon,3489952.8906999766,04,November,Sunday
3485,2012-11-18,Freezer,Evening,2962517.5055999877,04,November,Sunday
3486,2012-11-18,Freezer,Morning,5102546.850199958,04,November,Sunday
3487,2012-11-18,Freezer,Night,5626328.432800081,04,November,Sunday
3488,2012-11-18,Fridge,Afternoon,379011.53779000585,04,November,Sunday
3489,2012-11-18,Fridge,Evening,384752.13371000293,04,November,Sunday
3490,2012-11-18,Fridge,Morning,636812.4754900062,04,November,Sunday
3491,2012-11-18,Fridge,Night,612913.3688400036,04,November,Sunday
3492,2012-11-18,Kitchen appliances,Afternoon,9186.773880000048,04,November,Sunday
3493,2012-11-18,Kitchen appliances,Evening,7573.7296800000395,04,November,Sunday
3494,2012-11-18,Kitchen appliances,Morning,453422.41043998604,04,November,Sunday
3495,2012-11-18,Kitchen appliances,Night,14499.610600000075,04,November,Sunday
3496,2012-11-18,Stereo and laptop,Afternoon,220827.68292999823,04,November,Sunday
3497,2012-11-18,Stereo and laptop,Evening,375494.47015000833,04,November,Sunday
3498,2012-11-18,Stereo and laptop,Morning,0.0,04,November,Sunday
3499,2012-11-18,Stereo and laptop,Night,0.0,04,November,Sunday
3500,2012-11-18,Tablet,Afternoon,771.1959400000014,04,November,Sunday
3501,2012-11-18,Tablet,Evening,666.4381100000012,04,November,Sunday
3502,2012-11-18,Tablet,Morning,1232.5761700000025,04,November,Sunday
3503,2012-11-18,Tablet,Night,1103.300550000002,04,November,Sunday
3504,2012-11-19,Entertainment,Afternoon,1976855.788599981,04,November,Monday
3505,2012-11-19,Entertainment,Evening,1118754.1100400134,04,November,Monday
3506,2012-11-19,Entertainment,Morning,440049.7399599791,04,November,Monday
3507,2012-11-19,Entertainment,Night,689031.484899987,04,November,Monday
3508,2012-11-19,Freezer,Afternoon,3641443.0842000134,04,November,Monday
3509,2012-11-19,Freezer,Evening,2900447.1086000446,04,November,Monday
3510,2012-11-19,Freezer,Morning,4993744.708499995,04,November,Monday
3511,2012-11-19,Freezer,Night,5683929.102100039,04,November,Monday
3512,2012-11-19,Fridge,Afternoon,504773.515040006,04,November,Monday
3513,2012-11-19,Fridge,Evening,379032.12071000354,04,November,Monday
3514,2012-11-19,Fridge,Morning,623775.328870005,04,November,Monday
3515,2012-11-19,Fridge,Night,753302.2479300059,04,November,Monday
3516,2012-11-19,Kitchen appliances,Afternoon,9857.973480000051,04,November,Monday
3517,2012-11-19,Kitchen appliances,Evening,324385.2132599853,04,November,Monday
3518,2012-11-19,Kitchen appliances,Morning,1753258.5261399704,04,November,Monday
3519,2012-11-19,Kitchen appliances,Night,14326.863720000074,04,November,Monday
3520,2012-11-19,Stereo and laptop,Afternoon,0.0,04,November,Monday
3521,2012-11-19,Stereo and laptop,Evening,0.0,04,November,Monday
3522,2012-11-19,Stereo and laptop,Morning,0.0,04,November,Monday
3523,2012-11-19,Stereo and laptop,Night,134681.9472699996,04,November,Monday
3524,2012-11-19,Tablet,Afternoon,1025.2894000000022,04,November,Monday
3525,2012-11-19,Tablet,Evening,104848.81819999625,04,November,Monday
3526,2012-11-19,Tablet,Morning,1233.260710000003,04,November,Monday
3527,2012-11-19,Tablet,Night,44315.491890002224,04,November,Monday
3528,2012-11-20,Entertainment,Afternoon,890088.6480199706,04,November,Tuesday
3529,2012-11-20,Entertainment,Evening,1104854.715920013,04,November,Tuesday
3530,2012-11-20,Entertainment,Morning,334765.8058799834,04,November,Tuesday
3531,2012-11-20,Entertainment,Night,911866.0588999924,04,November,Tuesday
3532,2012-11-20,Freezer,Afternoon,3588789.5665000095,04,November,Tuesday
3533,2012-11-20,Freezer,Evening,3042765.8265000195,04,November,Tuesday
3534,2012-11-20,Freezer,Morning,4855795.977600139,04,November,Tuesday
3535,2012-11-20,Freezer,Night,5749291.712100037,04,November,Tuesday
3536,2012-11-20,Fridge,Afternoon,510962.86772000464,04,November,Tuesday
3537,2012-11-20,Fridge,Evening,397057.8945300028,04,November,Tuesday
3538,2012-11-20,Fridge,Morning,603483.8432600051,04,November,Tuesday
3539,2012-11-20,Fridge,Night,736858.9952800035,04,November,Tuesday
3540,2012-11-20,Kitchen appliances,Afternoon,9472.45636000005,04,November,Tuesday
3541,2012-11-20,Kitchen appliances,Evening,446310.92021999677,04,November,Tuesday
3542,2012-11-20,Kitchen appliances,Morning,307415.00865999045,04,November,Tuesday
3543,2012-11-20,Kitchen appliances,Night,14827.015680000077,04,November,Tuesday
3544,2012-11-20,Stereo and laptop,Afternoon,0.0,04,November,Tuesday
3545,2012-11-20,Stereo and laptop,Evening,0.0,04,November,Tuesday
3546,2012-11-20,Stereo and laptop,Morning,0.0,04,November,Tuesday
3547,2012-11-20,Stereo and laptop,Night,0.0,04,November,Tuesday
3548,2012-11-20,Tablet,Afternoon,818.0026300000015,04,November,Tuesday
3549,2012-11-20,Tablet,Evening,628.5469800000012,04,November,Tuesday
3550,2012-11-20,Tablet,Morning,2077.3254799999986,04,November,Tuesday
3551,2012-11-20,Tablet,Night,3637.5484799999927,04,November,Tuesday
3552,2012-11-21,Entertainment,Afternoon,195677.22347998756,04,November,Wednesday
3553,2012-11-21,Entertainment,Evening,157579.5070799903,04,November,Wednesday
3554,2012-11-21,Entertainment,Morning,378225.3157199884,04,November,Wednesday
3555,2012-11-21,Entertainment,Night,351322.8105199794,04,November,Wednesday
3556,2012-11-21,Freezer,Afternoon,3473840.1913999673,04,November,Wednesday
3557,2012-11-21,Freezer,Evening,2839234.852900056,04,November,Wednesday
3558,2012-11-21,Freezer,Morning,4943373.624600025,04,November,Wednesday
3559,2012-11-21,Freezer,Night,5768480.872300121,04,November,Wednesday
3560,2012-11-21,Fridge,Afternoon,510619.99748000555,04,November,Wednesday
3561,2012-11-21,Fridge,Evening,379642.06318000343,04,November,Wednesday
3562,2012-11-21,Fridge,Morning,621416.8413300046,04,November,Wednesday
3563,2012-11-21,Fridge,Night,832903.1220800107,04,November,Wednesday
3564,2012-11-21,Kitchen appliances,Afternoon,455726.6603999943,04,November,Wednesday
3565,2012-11-21,Kitchen appliances,Evening,7720.96056000004,04,November,Wednesday
3566,2012-11-21,Kitchen appliances,Morning,343836.4162199916,04,November,Wednesday
3567,2012-11-21,Kitchen appliances,Night,15496.050120000082,04,November,Wednesday
3568,2012-11-21,Stereo and laptop,Afternoon,0.0,04,November,Wednesday
3569,2012-11-21,Stereo and laptop,Evening,0.0,04,November,Wednesday
3570,2012-11-21,Stereo and laptop,Morning,0.0,04,November,Wednesday
3571,2012-11-21,Stereo and laptop,Night,0.0,04,November,Wednesday
3572,2012-11-21,Tablet,Afternoon,35556.89032000033,04,November,Wednesday
3573,2012-11-21,Tablet,Evening,23300.619260000458,04,November,Wednesday
3574,2012-11-21,Tablet,Morning,16778.707130000574,04,November,Wednesday
3575,2012-11-21,Tablet,Night,17924.51472000047,04,November,Wednesday
3576,2012-11-22,Entertainment,Afternoon,824196.0973000227,04,November,Thursday
3577,2012-11-22,Entertainment,Evening,1027470.1825599938,04,November,Thursday
3578,2012-11-22,Entertainment,Morning,497400.25809997594,04,November,Thursday
3579,2012-11-22,Entertainment,Night,667208.8148799808,04,November,Thursday
3580,2012-11-22,Freezer,Afternoon,3554234.06650002,04,November,Thursday
3581,2012-11-22,Freezer,Evening,2868029.0867999652,04,November,Thursday
3582,2012-11-22,Freezer,Morning,4897068.232599954,04,November,Thursday
3583,2012-11-22,Freezer,Night,5545424.719500001,04,November,Thursday
3584,2012-11-22,Fridge,Afternoon,456855.31130000466,04,November,Thursday
3585,2012-11-22,Fridge,Evening,402720.49919000163,04,November,Thursday
3586,2012-11-22,Fridge,Morning,664392.5831700056,04,November,Thursday
3587,2012-11-22,Fridge,Night,641955.4596300033,04,November,Thursday
3588,2012-11-22,Kitchen appliances,Afternoon,191270.43412000238,04,November,Thursday
3589,2012-11-22,Kitchen appliances,Evening,341437.5048799913,04,November,Thursday
3590,2012-11-22,Kitchen appliances,Morning,922863.745299988,04,November,Thursday
3591,2012-11-22,Kitchen appliances,Night,15227.57028000008,04,November,Thursday
3592,2012-11-22,Tablet,Afternoon,32466.628050000945,04,November,Thursday
3593,2012-11-22,Tablet,Evening,26654.817190000897,04,November,Thursday
3594,2012-11-22,Tablet,Morning,42652.018530001,04,November,Thursday
3595,2012-11-22,Tablet,Night,46811.90486000104,04,November,Thursday
3596,2012-11-23,Entertainment,Afternoon,804262.7625600095,04,November,Friday
3597,2012-11-23,Entertainment,Evening,1176520.9886200198,04,November,Friday
3598,2012-11-23,Entertainment,Morning,560836.9743599737,04,November,Friday
3599,2012-11-23,Entertainment,Night,1135385.4144200103,04,November,Friday
3600,2012-11-23,Freezer,Afternoon,3560827.505600019,04,November,Friday
3601,2012-11-23,Freezer,Evening,2901454.9585000225,04,November,Friday
3602,2012-11-23,Freezer,Morning,4991520.449699949,04,November,Friday
3603,2012-11-23,Freezer,Night,5748188.318099979,04,November,Friday
3604,2012-11-23,Fridge,Afternoon,399518.81628000375,04,November,Friday
3605,2012-11-23,Fridge,Evening,402915.0410800035,04,November,Friday
3606,2012-11-23,Fridge,Morning,677994.4952400029,04,November,Friday
3607,2012-11-23,Fridge,Night,580075.5822600028,04,November,Friday
3608,2012-11-23,Kitchen appliances,Afternoon,345029.684560009,04,November,Friday
3609,2012-11-23,Kitchen appliances,Evening,863869.2085799896,04,November,Friday
3610,2012-11-23,Kitchen appliances,Morning,328157.6070799929,04,November,Friday
3611,2012-11-23,Kitchen appliances,Night,12791.032840000073,04,November,Friday
3612,2012-11-23,Tablet,Afternoon,14783.281600000093,04,November,Friday
3613,2012-11-23,Tablet,Evening,23328.921130000497,04,November,Friday
3614,2012-11-23,Tablet,Morning,40470.07462000093,04,November,Friday
3615,2012-11-23,Tablet,Night,45498.047170001024,04,November,Friday
3616,2012-11-24,Entertainment,Afternoon,225869.22203998754,04,November,Saturday
3617,2012-11-24,Entertainment,Evening,1275116.9681600342,04,November,Saturday
3618,2012-11-24,Entertainment,Morning,338462.03823998384,04,November,Saturday
3619,2012-11-24,Entertainment,Night,990878.6626400085,04,November,Saturday
3620,2012-11-24,Freezer,Afternoon,3542351.8603000543,04,November,Saturday
3621,2012-11-24,Freezer,Evening,2655994.3011000054,04,November,Saturday
3622,2012-11-24,Freezer,Morning,5096373.103399967,04,November,Saturday
3623,2012-11-24,Freezer,Night,5546177.547700081,04,November,Saturday
3624,2012-11-24,Fridge,Afternoon,558283.804880005,04,November,Saturday
3625,2012-11-24,Fridge,Evening,287894.3435600012,04,November,Saturday
3626,2012-11-24,Fridge,Morning,514687.81154000544,04,November,Saturday
3627,2012-11-24,Fridge,Night,672372.0841800033,04,November,Saturday
3628,2012-11-24,Kitchen appliances,Afternoon,8603.303080000045,04,November,Saturday
3629,2012-11-24,Kitchen appliances,Evening,327723.2786199862,04,November,Saturday
3630,2012-11-24,Kitchen appliances,Morning,497671.2397599971,04,November,Saturday
3631,2012-11-24,Kitchen appliances,Night,7716.63024000004,04,November,Saturday
3632,2012-11-24,Tablet,Afternoon,24861.774019999917,04,November,Saturday
3633,2012-11-24,Tablet,Evening,28609.57907000008,04,November,Saturday
3634,2012-11-24,Tablet,Morning,31906.84184999967,04,November,Saturday
3635,2012-11-24,Tablet,Night,38826.23327999996,04,November,Saturday
3636,2012-11-25,Entertainment,Afternoon,190688.203459987,04,November,Sunday
3637,2012-11-25,Entertainment,Evening,1290146.0539399774,04,November,Sunday
3638,2012-11-25,Entertainment,Morning,704211.5618999852,04,November,Sunday
3639,2012-11-25,Entertainment,Night,768860.5381399894,04,November,Sunday
3640,2012-11-25,Freezer,Afternoon,3697591.6037000413,04,November,Sunday
3641,2012-11-25,Freezer,Evening,2760005.8280000514,04,November,Sunday
3642,2012-11-25,Freezer,Morning,4819978.360299996,04,November,Sunday
3643,2012-11-25,Freezer,Night,5716920.981299966,04,November,Sunday
3644,2012-11-25,Fridge,Afternoon,423049.70191000274,04,November,Sunday
3645,2012-11-25,Fridge,Evening,447732.85781000275,04,November,Sunday
3646,2012-11-25,Fridge,Morning,701465.3121900033,04,November,Sunday
3647,2012-11-25,Fridge,Night,758944.653420002,04,November,Sunday
3648,2012-11-25,Kitchen appliances,Afternoon,658688.2508399999,04,November,Sunday
3649,2012-11-25,Kitchen appliances,Evening,7365.874320000038,04,November,Sunday
3650,2012-11-25,Kitchen appliances,Morning,438942.946039998,04,November,Sunday
3651,2012-11-25,Kitchen appliances,Night,15106.262000000079,04,November,Sunday
3652,2012-11-25,Tablet,Afternoon,24013.273699999994,04,November,Sunday
3653,2012-11-25,Tablet,Evening,24142.30197000072,04,November,Sunday
3654,2012-11-25,Tablet,Morning,27746.143779999835,04,November,Sunday
3655,2012-11-25,Tablet,Night,34388.6801300002,04,November,Sunday
3656,2012-11-26,Entertainment,Afternoon,1053527.0218999798,04,November,Monday
3657,2012-11-26,Entertainment,Evening,1086792.393200002,04,November,Monday
3658,2012-11-26,Entertainment,Morning,372094.11464997975,04,November,Monday
3659,2012-11-26,Entertainment,Night,665560.4773799726,04,November,Monday
3660,2012-11-26,Freezer,Afternoon,3440857.90610001,04,November,Monday
3661,2012-11-26,Freezer,Evening,3010153.104999978,04,November,Monday
3662,2012-11-26,Freezer,Morning,5041773.505600065,04,November,Monday
3663,2012-11-26,Freezer,Night,5754220.172600022,04,November,Monday
3664,2012-11-26,Fridge,Afternoon,553675.773400006,04,November,Monday
